Unnamed: 0,poly,name,date,HATO,TIPO DE FORRAJE,AFORO,NUMERO ANIMALES,LECHE TOTAL,LECHE VACA,lote_change,ultimo_pastoreo,dias_de_pastoreo,dias_sin_pastoreo,ultimo_animales,ultima_fumigada,ultima_siembra,ultima_renovada,ultima_desbrosada,ultima_abonada,ultima_enmienda,ultima_rotobo,dias_sin_fumigada,dias_sin_siembra,dias_sin_renovada,dias_sin_desbrosada,dias_sin_abonada,dias_sin_enmienda,dias_sin_rotobo
2024,59,RC60,2020-01-03,RECODO 2,KYKUYO,2.1,136.0,2588.0,19.029411764705888,False,2020-01-03 00:00:00,2,7 days 00:00:00,136.0,2019-05-04 00:00:00,,2019-02-28 00:00:00,,,,,244 days 00:00:00,,309 days 00:00:00,,,,
2493,7,RC08,2020-01-03,RECODO 3,KYKUYO,2.3,137.0,2634.0,19.226277372262775,False,2020-01-03 00:00:00,3,75 days 00:00:00,137.0,2019-03-13 00:00:00,2019-10-23 00:00:00,2019-02-26 00:00:00,,2019-03-26 00:00:00,,,296 days 00:00:00,72 days 00:00:00,311 days 00:00:00,,283 days 00:00:00,,
149,142,La_Isla-Lote_ML_1,2020-01-04,ISLA,KYKUYO,1.3,53.0,901.0,17.0,False,2020-01-04 00:00:00,1,36 days 00:00:00,53.0,2019-12-12 00:00:00,2019-07-06 00:00:00,,,2019-09-19 00:00:00,,2019-07-06 00:00:00,23 days 00:00:00,182 days 00:00:00,,,107 days 00:00:00,,182 days 00:00:00
618,95,Juncalito-Lote_15,2020-01-04,JUNCAL,KYKUYO,1.2,133.0,2184.0,16.42105263157895,False,2020-01-04 00:00:00,3,41 days 00:00:00,133.0,2019-12-04 00:00:00,,,,2019-06-11 00:00:00,2019-02-02 00:00:00,,31 days 00:00:00,,,,207 days 00:00:00,336 days 00:00:00,
1087,110,Paraiso-Lote_9,2020-01-04,PARAISO,RAYGRAS,1.4,111.0,1823.0,16.423423423423422,False,2020-01-04 00:00:00,1,32 days 00:00:00,111.0,2019-12-19 00:00:00,,2019-04-04 00:00:00,,2019-06-26 00:00:00,2019-12-14 00:00:00,,16 days 00:00:00,,275 days 00:00:00,,192 days 00:00:00,21 days 00:00:00,
1556,42,RC43,2020-01-04,RECODO 1,KYKUYO,2.1,126.0,2436.0,19.33333333333333,False,2020-01-04 00:00:00,2,49 days 00:00:00,126.0,2019-04-04 00:00:00,,2019-03-13 00:00:00,,2019-03-15 00:00:00,,,275 days 00:00:00,,297 days 00:00:00,,295 days 00:00:00,,
2025,59,RC60,2020-01-04,RECODO 2,KYKUYO,2.1,131.0,2457.0,18.75572519083969,False,2020-01-04 00:00:00,3,7 days 00:00:00,131.0,2019-05-04 00:00:00,,2019-02-28 00:00:00,,,,,245 days 00:00:00,,310 days 00:00:00,,,,
2494,8,RC09,2020-01-04,RECODO 3,KYKUYO,1.3,133.0,2604.0,19.57894736842105,False,2020-01-04 00:00:00,1,39 days 00:00:00,133.0,2019-12-29 00:00:00,,,,,,,6 days 00:00:00,,,,,,
150,142,La_Isla-Lote_ML_1,2020-01-05,ISLA,KYKUYO,1.3,53.0,855.0,16.132075471698112,False,2020-01-05 00:00:00,2,36 days 00:00:00,53.0,2019-12-12 00:00:00,2019-07-06 00:00:00,,,2019-09-19 00:00:00,,2019-07-06 00:00:00,24 days 00:00:00,183 days 00:00:00,,,108 days 00:00:00,,183 days 00:00:00
619,96,Juncalito-Lote_16,2020-01-05,JUNCAL,RAYGRAS,1.2,135.0,2322.0,17.2,False,2020-01-05 00:00:00,1,41 days 00:00:00,135.0,2019-12-04 00:00:00,2019-03-28 00:00:00,2019-03-28 00:00:00,2019-03-28 00:00:00,2019-07-02 00:00:00,2019-03-28 00:00:00,2019-03-28 00:00:00,32 days 00:00:00,283 days 00:00:00,283 days 00:00:00,283 days 00:00:00,187 days 00:00:00,283 days 00:00:00,283 days 00:00:00
1088,110,Paraiso-Lote_9,2020-01-05,PARAISO,RAYGRAS,1.4,111.0,1830.0,16.486486486486488,False,2020-01-05 00:00:00,2,32 days 00:00:00,111.0,2019-12-19 00:00:00,,2019-04-04 00:00:00,,2019-06-26 00:00:00,2019-12-14 00:00:00,,17 days 00:00:00,,276 days 00:00:00,,193 days 00:00:00,22 days 00:00:00,
1557,42,RC43,2020-01-05,RECODO 1,KYKUYO,2.1,126.0,2333.0,18.515873015873016,False,2020-01-05 00:00:00,3,49 days 00:00:00,126.0,2019-04-04 00:00:00,,2019-03-13 00:00:00,,2019-03-15 00:00:00,,,276 days 00:00:00,,298 days 00:00:00,,296 days 00:00:00,,
2026,59,RC60,2020-01-05,RECODO 2,KYKUYO,2.1,131.0,2492.0,19.022900763358773,False,2020-01-05 00:00:00,4,7 days 00:00:00,131.0,2019-05-04 00:00:00,,2019-02-28 00:00:00,,,,,246 days 00:00:00,,311 days 00:00:00,,,,
2495,8,RC09,2020-01-05,RECODO 3,KYKUYO,1.3,133.0,2512.0,18.887218045112785,False,2020-01-05 00:00:00,2,39 days 00:00:00,133.0,2019-12-29 00:00:00,,,,,,,7 days 00:00:00,,,,,,
151,142,La_Isla-Lote_ML_1,2020-01-06,ISLA,KYKUYO,1.3,53.0,925.0,17.452830188679247,False,2020-01-06 00:00:00,3,36 days 00:00:00,53.0,2019-12-12 00:00:00,2019-07-06 00:00:00,,,2019-09-19 00:00:00,,2019-07-06 00:00:00,25 days 00:00:00,184 days 00:00:00,,,109 days 00:00:00,,184 days 00:00:00
620,97,Juncalito-Lote_17,2020-01-06,JUNCAL,RAYGRAS,1.2,135.0,2278.0,16.874074074074073,False,2020-01-06 00:00:00,1,39 days 00:00:00,135.0,2019-12-12 00:00:00,,2019-04-03 00:00:00,,2019-05-12 00:00:00,2019-04-02 00:00:00,,25 days 00:00:00,,278 days 00:00:00,,239 days 00:00:00,279 days 00:00:00,
1089,110,Paraiso-Lote_9,2020-01-06,PARAISO,RAYGRAS,1.4,111.0,1835.0,16.53153153153153,False,2020-01-06 00:00:00,3,32 days 00:00:00,111.0,2019-12-19 00:00:00,,2019-04-04 00:00:00,,2019-06-26 00:00:00,2019-12-14 00:00:00,,18 days 00:00:00,,277 days 00:00:00,,194 days 00:00:00,23 days 00:00:00,
1558,43,RC44,2020-01-06,RECODO 1,KYKUYO,1.9,126.0,2378.0,18.873015873015877,False,2020-01-06 00:00:00,1,50 days 00:00:00,126.0,2019-04-04 00:00:00,,2019-03-22 00:00:00,,2019-03-23 00:00:00,,,277 days 00:00:00,,290 days 00:00:00,,289 days 00:00:00,,
2027,37,RC38,2020-01-06,RECODO 2,KYKUYO,1.5,131.0,2462.0,18.793893129770996,False,2020-01-06 00:00:00,1,40 days 00:00:00,131.0,2019-05-04 00:00:00,2019-08-30 00:00:00,2019-02-28 00:00:00,2019-02-28 00:00:00,,,,247 days 00:00:00,129 days 00:00:00,312 days 00:00:00,312 days 00:00:00,,,
2496,8,RC09,2020-01-06,RECODO 3,KYKUYO,1.3,133.0,2572.0,19.338345864661655,False,2020-01-06 00:00:00,3,39 days 00:00:00,133.0,2019-12-29 00:00:00,,,,,,,8 days 00:00:00,,,,,,
152,142,La_Isla-Lote_ML_1,2020-01-07,ISLA,KYKUYO,1.3,53.0,991.0,18.69811320754717,False,2020-01-07 00:00:00,4,36 days 00:00:00,53.0,2019-12-12 00:00:00,2019-07-06 00:00:00,,,2019-09-19 00:00:00,,2019-07-06 00:00:00,26 days 00:00:00,185 days 00:00:00,,,110 days 00:00:00,,185 days 00:00:00
621,97,Juncalito-Lote_17,2020-01-07,JUNCAL,RAYGRAS,1.2,131.0,2201.0,16.801526717557252,False,2020-01-07 00:00:00,2,39 days 00:00:00,131.0,2019-12-12 00:00:00,,2019-04-03 00:00:00,,2019-05-12 00:00:00,2019-04-02 00:00:00,,26 days 00:00:00,,279 days 00:00:00,,240 days 00:00:00,280 days 00:00:00,
1090,111,Paraiso-Lote_10,2020-01-07,PARAISO,RAYGRAS,1.2,111.0,1977.0,17.81081081081081,False,2020-01-07 00:00:00,1,31 days 00:00:00,111.0,2019-12-19 00:00:00,,,,2019-09-19 00:00:00,2019-05-27 00:00:00,,19 days 00:00:00,,,,110 days 00:00:00,225 days 00:00:00,
1559,43,RC44,2020-01-07,RECODO 1,KYKUYO,1.9,126.0,2462.0,19.539682539682538,False,2020-01-07 00:00:00,2,50 days 00:00:00,126.0,2019-04-04 00:00:00,,2019-03-22 00:00:00,,2019-03-23 00:00:00,,,278 days 00:00:00,,291 days 00:00:00,,290 days 00:00:00,,
2028,37,RC38,2020-01-07,RECODO 2,KYKUYO,1.5,131.0,2600.0,19.84732824427481,False,2020-01-07 00:00:00,2,40 days 00:00:00,131.0,2019-05-04 00:00:00,2019-08-30 00:00:00,2019-02-28 00:00:00,2019-02-28 00:00:00,,,,248 days 00:00:00,130 days 00:00:00,313 days 00:00:00,313 days 00:00:00,,,
2497,28,RC29,2020-01-07,RECODO 3,KYKUYO,1.4,134.0,2660.0,19.850746268656717,False,2020-01-07 00:00:00,1,39 days 00:00:00,134.0,2019-05-15 00:00:00,,,,2019-03-18 00:00:00,,,237 days 00:00:00,,,,295 days 00:00:00,,
153,142,La_Isla-Lote_ML_1,2020-01-08,ISLA,KYKUYO,1.3,53.0,1027.0,19.37735849056604,False,2020-01-08 00:00:00,5,36 days 00:00:00,53.0,2019-12-12 00:00:00,2019-07-06 00:00:00,,,2019-09-19 00:00:00,,2019-07-06 00:00:00,27 days 00:00:00,186 days 00:00:00,,,111 days 00:00:00,,186 days 00:00:00
622,99,Juncalito-Lote_19,2020-01-08,JUNCAL,RAYGRAS,1.2,131.0,2200.0,16.793893129770993,False,2020-01-08 00:00:00,1,34 days 00:00:00,131.0,2019-12-19 00:00:00,,2019-04-01 00:00:00,2019-04-01 00:00:00,2019-05-13 00:00:00,2019-04-01 00:00:00,,20 days 00:00:00,,282 days 00:00:00,282 days 00:00:00,240 days 00:00:00,282 days 00:00:00,
1091,111,Paraiso-Lote_10,2020-01-08,PARAISO,RAYGRAS,1.2,111.0,1918.0,17.27927927927928,False,2020-01-08 00:00:00,2,31 days 00:00:00,111.0,2019-12-19 00:00:00,,,,2019-09-19 00:00:00,2019-05-27 00:00:00,,20 days 00:00:00,,,,111 days 00:00:00,226 days 00:00:00,
1560,43,RC44,2020-01-08,RECODO 1,KYKUYO,1.9,126.0,2397.0,19.02380952380953,False,2020-01-08 00:00:00,3,50 days 00:00:00,126.0,2019-04-04 00:00:00,,2019-03-22 00:00:00,,2019-03-23 00:00:00,,,279 days 00:00:00,,292 days 00:00:00,,291 days 00:00:00,,
2029,37,RC38,2020-01-08,RECODO 2,KYKUYO,1.5,133.0,2506.0,18.84210526315789,False,2020-01-08 00:00:00,3,40 days 00:00:00,133.0,2019-05-04 00:00:00,2019-08-30 00:00:00,2019-02-28 00:00:00,2019-02-28 00:00:00,,,,249 days 00:00:00,131 days 00:00:00,314 days 00:00:00,314 days 00:00:00,,,
2498,28,RC29,2020-01-08,RECODO 3,KYKUYO,1.4,134.0,2524.0,18.835820895522392,False,2020-01-08 00:00:00,2,39 days 00:00:00,134.0,2019-05-15 00:00:00,,,,2019-03-18 00:00:00,,,238 days 00:00:00,,,,296 days 00:00:00,,
154,142,La_Isla-Lote_ML_1,2020-01-09,ISLA,KYKUYO,1.3,54.0,963.0,17.833333333333332,False,2020-01-09 00:00:00,6,36 days 00:00:00,54.0,2019-12-12 00:00:00,2019-07-06 00:00:00,,,2019-09-19 00:00:00,,2019-07-06 00:00:00,28 days 00:00:00,187 days 00:00:00,,,112 days 00:00:00,,187 days 00:00:00
623,99,Juncalito-Lote_19,2020-01-09,JUNCAL,RAYGRAS,1.2,131.0,2219.0,16.938931297709924,False,2020-01-09 00:00:00,2,34 days 00:00:00,131.0,2019-12-19 00:00:00,,2019-04-01 00:00:00,2019-04-01 00:00:00,2019-05-13 00:00:00,2019-04-01 00:00:00,,21 days 00:00:00,,283 days 00:00:00,283 days 00:00:00,241 days 00:00:00,283 days 00:00:00,
1092,111,Paraiso-Lote_10,2020-01-09,PARAISO,RAYGRAS,1.2,111.0,1866.0,16.81081081081081,False,2020-01-09 00:00:00,3,31 days 00:00:00,111.0,2019-12-19 00:00:00,,,,2019-09-19 00:00:00,2019-05-27 00:00:00,,21 days 00:00:00,,,,112 days 00:00:00,227 days 00:00:00,
1561,44,RC45,2020-01-09,RECODO 1,KYKUYO,1.5,126.0,2363.0,18.753968253968253,False,2020-01-09 00:00:00,1,50 days 00:00:00,126.0,2019-04-17 00:00:00,,2019-03-22 00:00:00,,2019-03-23 00:00:00,,,267 days 00:00:00,,293 days 00:00:00,,292 days 00:00:00,,
2030,36,RC37,2020-01-09,RECODO 2,KYKUYO,1.6,133.0,2519.0,18.939849624060148,False,2020-01-09 00:00:00,1,40 days 00:00:00,133.0,2019-05-04 00:00:00,2019-08-31 00:00:00,2019-03-02 00:00:00,2019-03-02 00:00:00,,,,250 days 00:00:00,131 days 00:00:00,313 days 00:00:00,313 days 00:00:00,,,
2499,27,RC28,2020-01-09,RECODO 3,KYKUYO,1.2,133.0,2476.0,18.616541353383454,False,2020-01-09 00:00:00,1,39 days 00:00:00,133.0,2019-05-01 00:00:00,,2019-03-22 00:00:00,,2019-03-23 00:00:00,,,253 days 00:00:00,,293 days 00:00:00,,292 days 00:00:00,,
155,124,La_Isla-Lote_2,2020-01-10,ISLA,KYKUYO,1.2,62.0,886.0,14.290322580645164,False,2020-01-10 00:00:00,1,,62.0,2019-11-26 00:00:00,,2019-03-22 00:00:00,,2019-01-10 00:00:00,2019-03-22 00:00:00,,45 days 00:00:00,,294 days 00:00:00,,365 days 00:00:00,294 days 00:00:00,
624,100,Juncalito-Lote_20,2020-01-10,JUNCAL,RAYGRAS,1.4,131.0,2206.0,16.83969465648855,False,2020-01-10 00:00:00,1,33 days 00:00:00,131.0,2019-12-21 00:00:00,,,2019-02-22 00:00:00,2019-06-27 00:00:00,2019-02-22 00:00:00,,20 days 00:00:00,,,322 days 00:00:00,197 days 00:00:00,322 days 00:00:00,
1093,111,Paraiso-Lote_10,2020-01-10,PARAISO,RAYGRAS,1.2,112.0,1844.0,16.464285714285715,False,2020-01-10 00:00:00,4,31 days 00:00:00,112.0,2019-12-19 00:00:00,,,,2019-09-19 00:00:00,2019-05-27 00:00:00,,22 days 00:00:00,,,,113 days 00:00:00,228 days 00:00:00,
1562,44,RC45,2020-01-10,RECODO 1,KYKUYO,1.5,126.0,2383.0,18.91269841269841,False,2020-01-10 00:00:00,2,50 days 00:00:00,126.0,2019-04-17 00:00:00,,2019-03-22 00:00:00,,2019-03-23 00:00:00,,,268 days 00:00:00,,294 days 00:00:00,,293 days 00:00:00,,
2031,36,RC37,2020-01-10,RECODO 2,KYKUYO,1.6,134.0,2573.0,19.20149253731343,False,2020-01-10 00:00:00,2,40 days 00:00:00,134.0,2019-05-04 00:00:00,2019-08-31 00:00:00,2019-03-02 00:00:00,2019-03-02 00:00:00,,,,251 days 00:00:00,132 days 00:00:00,314 days 00:00:00,314 days 00:00:00,,,
2500,27,RC28,2020-01-10,RECODO 3,KYKUYO,1.2,133.0,2498.0,18.781954887218046,False,2020-01-10 00:00:00,2,39 days 00:00:00,133.0,2019-05-01 00:00:00,,2019-03-22 00:00:00,,2019-03-23 00:00:00,,,254 days 00:00:00,,294 days 00:00:00,,293 days 00:00:00,,
156,124,La_Isla-Lote_2,2020-01-11,ISLA,KYKUYO,1.2,62.0,966.0,15.580645161290322,False,2020-01-11 00:00:00,2,,62.0,2019-11-26 00:00:00,,2019-03-22 00:00:00,,2019-01-10 00:00:00,2019-03-22 00:00:00,,46 days 00:00:00,,295 days 00:00:00,,366 days 00:00:00,295 days 00:00:00,
625,100,Juncalito-Lote_20,2020-01-11,JUNCAL,RAYGRAS,1.4,131.0,2141.0,16.34351145038168,False,2020-01-11 00:00:00,2,33 days 00:00:00,131.0,2019-12-21 00:00:00,,,2019-02-22 00:00:00,2019-06-27 00:00:00,2019-02-22 00:00:00,,21 days 00:00:00,,,323 days 00:00:00,198 days 00:00:00,323 days 00:00:00,
1094,112,Paraiso-Lote_11,2020-01-11,PARAISO,KYKUYO,1.5,113.0,1890.0,16.72566371681416,False,2020-01-11 00:00:00,1,238 days 00:00:00,113.0,2019-12-19 00:00:00,2019-10-04 00:00:00,,,2019-12-12 00:00:00,2019-05-27 00:00:00,,23 days 00:00:00,99 days 00:00:00,,,30 days 00:00:00,229 days 00:00:00,
1563,24,RC25,2020-01-11,RECODO 1,KYKUYO,1.4,126.0,2403.0,19.071428571428573,False,2020-01-11 00:00:00,1,47 days 00:00:00,126.0,2019-02-14 00:00:00,,2019-03-29 00:00:00,,,,,331 days 00:00:00,,288 days 00:00:00,,,,
2032,36,RC37,2020-01-11,RECODO 2,KYKUYO,1.6,134.0,2501.0,18.664179104477608,False,2020-01-11 00:00:00,3,40 days 00:00:00,134.0,2019-05-04 00:00:00,2019-08-31 00:00:00,2019-03-02 00:00:00,2019-03-02 00:00:00,,,,252 days 00:00:00,133 days 00:00:00,315 days 00:00:00,315 days 00:00:00,,,
2501,27,RC28,2020-01-11,RECODO 3,KYKUYO,1.2,134.0,2516.0,18.776119402985074,False,2020-01-11 00:00:00,3,39 days 00:00:00,134.0,2019-05-01 00:00:00,,2019-03-22 00:00:00,,2019-03-23 00:00:00,,,255 days 00:00:00,,295 days 00:00:00,,294 days 00:00:00,,
157,124,La_Isla-Lote_2,2020-01-12,ISLA,KYKUYO,1.2,62.0,929.0,14.983870967741936,False,2020-01-12 00:00:00,3,,62.0,2019-11-26 00:00:00,,2019-03-22 00:00:00,,2019-01-10 00:00:00,2019-03-22 00:00:00,,47 days 00:00:00,,296 days 00:00:00,,367 days 00:00:00,296 days 00:00:00,
626,100,Juncalito-Lote_20,2020-01-12,JUNCAL,RAYGRAS,1.4,132.0,2184.0,16.545454545454547,False,2020-01-12 00:00:00,3,33 days 00:00:00,132.0,2019-12-21 00:00:00,,,2019-02-22 00:00:00,2019-06-27 00:00:00,2019-02-22 00:00:00,,22 days 00:00:00,,,324 days 00:00:00,199 days 00:00:00,324 days 00:00:00,
1095,112,Paraiso-Lote_11,2020-01-12,PARAISO,KYKUYO,1.5,114.0,1824.0,16.0,False,2020-01-12 00:00:00,2,238 days 00:00:00,114.0,2019-12-19 00:00:00,2019-10-04 00:00:00,,,2019-12-12 00:00:00,2019-05-27 00:00:00,,24 days 00:00:00,100 days 00:00:00,,,31 days 00:00:00,230 days 00:00:00,
1564,24,RC25,2020-01-12,RECODO 1,KYKUYO,1.4,126.0,2448.0,19.428571428571427,False,2020-01-12 00:00:00,2,47 days 00:00:00,126.0,2019-02-14 00:00:00,,2019-03-29 00:00:00,,,,,332 days 00:00:00,,289 days 00:00:00,,,,
2033,35,RC36,2020-01-12,RECODO 2,KYKUYO,1.4,134.0,2547.0,19.007462686567163,False,2020-01-12 00:00:00,1,41 days 00:00:00,134.0,2019-05-04 00:00:00,,2019-03-08 00:00:00,2019-03-08 00:00:00,,,,253 days 00:00:00,,310 days 00:00:00,310 days 00:00:00,,,
2502,30,RC31,2020-01-12,RECODO 3,RAYGRAS,1.5,134.0,2535.0,18.917910447761194,False,2020-01-12 00:00:00,1,39 days 00:00:00,134.0,2019-04-03 00:00:00,2019-03-21 00:00:00,2019-03-18 00:00:00,2019-03-18 00:00:00,2019-03-18 00:00:00,,,284 days 00:00:00,297 days 00:00:00,300 days 00:00:00,300 days 00:00:00,300 days 00:00:00,,
158,122,La_Isla-Lote_3,2020-01-13,ISLA,KYKUYO,0.9,62.0,1002.0,16.161290322580644,False,2020-01-13 00:00:00,1,58 days 00:00:00,62.0,2019-03-07 00:00:00,,2019-03-23 00:00:00,,2019-01-10 00:00:00,2019-03-23 00:00:00,,312 days 00:00:00,,296 days 00:00:00,,368 days 00:00:00,296 days 00:00:00,
627,101,Juncalito-Lote_21,2020-01-13,JUNCAL,KYKUYO,1.2,132.0,2144.0,16.242424242424242,False,2020-01-13 00:00:00,1,33 days 00:00:00,132.0,2019-12-21 00:00:00,,,2019-02-25 00:00:00,2019-06-27 00:00:00,2019-02-25 00:00:00,,23 days 00:00:00,,,322 days 00:00:00,200 days 00:00:00,322 days 00:00:00,
1096,112,Paraiso-Lote_11,2020-01-13,PARAISO,KYKUYO,1.5,114.0,1854.0,16.263157894736842,False,2020-01-13 00:00:00,3,238 days 00:00:00,114.0,2019-12-19 00:00:00,2019-10-04 00:00:00,,,2019-12-12 00:00:00,2019-05-27 00:00:00,,25 days 00:00:00,101 days 00:00:00,,,32 days 00:00:00,231 days 00:00:00,
1565,24,RC25,2020-01-13,RECODO 1,KYKUYO,1.4,126.0,2458.0,19.50793650793651,False,2020-01-13 00:00:00,3,47 days 00:00:00,126.0,2019-02-14 00:00:00,,2019-03-29 00:00:00,,,,,333 days 00:00:00,,290 days 00:00:00,,,,
2034,35,RC36,2020-01-13,RECODO 2,KYKUYO,1.4,134.0,2616.0,19.522388059701488,False,2020-01-13 00:00:00,2,41 days 00:00:00,134.0,2019-05-04 00:00:00,,2019-03-08 00:00:00,2019-03-08 00:00:00,,,,254 days 00:00:00,,311 days 00:00:00,311 days 00:00:00,,,
2503,30,RC31,2020-01-13,RECODO 3,RAYGRAS,1.5,134.0,2784.0,20.776119402985074,False,2020-01-13 00:00:00,2,39 days 00:00:00,134.0,2019-04-03 00:00:00,2019-03-21 00:00:00,2019-03-18 00:00:00,2019-03-18 00:00:00,2019-03-18 00:00:00,,,285 days 00:00:00,298 days 00:00:00,301 days 00:00:00,301 days 00:00:00,301 days 00:00:00,,
159,154,La_Isla-Lote_28,2020-01-14,ISLA,KYKUYO,1.3,62.0,1271.0,20.5,False,2020-01-14 00:00:00,1,36 days 00:00:00,62.0,2019-12-24 00:00:00,,2019-03-17 00:00:00,2019-03-17 00:00:00,2019-12-22 00:00:00,2019-06-14 00:00:00,,21 days 00:00:00,,303 days 00:00:00,303 days 00:00:00,23 days 00:00:00,214 days 00:00:00,
628,101,Juncalito-Lote_21,2020-01-14,JUNCAL,KYKUYO,1.2,132.0,2226.0,16.863636363636363,False,2020-01-14 00:00:00,2,33 days 00:00:00,132.0,2019-12-21 00:00:00,,,2019-02-25 00:00:00,2019-06-27 00:00:00,2019-02-25 00:00:00,,24 days 00:00:00,,,323 days 00:00:00,201 days 00:00:00,323 days 00:00:00,
1097,112,Paraiso-Lote_11,2020-01-14,PARAISO,KYKUYO,1.5,114.0,1852.0,16.245614035087723,False,2020-01-14 00:00:00,4,238 days 00:00:00,114.0,2019-12-19 00:00:00,2019-10-04 00:00:00,,,2019-12-12 00:00:00,2019-05-27 00:00:00,,26 days 00:00:00,102 days 00:00:00,,,33 days 00:00:00,232 days 00:00:00,
1566,24,RC25,2020-01-14,RECODO 1,KYKUYO,1.4,127.0,2526.0,19.88976377952756,False,2020-01-14 00:00:00,4,47 days 00:00:00,127.0,2019-02-14 00:00:00,,2019-03-29 00:00:00,,,,,334 days 00:00:00,,291 days 00:00:00,,,,
2035,35,RC36,2020-01-14,RECODO 2,KYKUYO,1.4,135.0,2506.0,18.562962962962967,False,2020-01-14 00:00:00,3,41 days 00:00:00,135.0,2019-05-04 00:00:00,,2019-03-08 00:00:00,2019-03-08 00:00:00,,,,255 days 00:00:00,,312 days 00:00:00,312 days 00:00:00,,,
2504,29,RC30,2020-01-14,RECODO 3,RAYGRAS,1.3,134.0,2568.0,19.164179104477608,False,2020-01-14 00:00:00,1,38 days 00:00:00,134.0,2019-03-28 00:00:00,2019-01-09 00:00:00,2019-03-09 00:00:00,,,,,292 days 00:00:00,370 days 00:00:00,311 days 00:00:00,,,,
160,154,La_Isla-Lote_28,2020-01-15,ISLA,KYKUYO,1.3,63.0,1056.0,16.761904761904766,False,2020-01-15 00:00:00,2,36 days 00:00:00,63.0,2019-12-24 00:00:00,,2019-03-17 00:00:00,2019-03-17 00:00:00,2019-12-22 00:00:00,2019-06-14 00:00:00,,22 days 00:00:00,,304 days 00:00:00,304 days 00:00:00,24 days 00:00:00,215 days 00:00:00,
629,101,Juncalito-Lote_21,2020-01-15,JUNCAL,KYKUYO,1.2,132.0,2217.0,16.795454545454547,False,2020-01-15 00:00:00,3,33 days 00:00:00,132.0,2019-12-21 00:00:00,,,2019-02-25 00:00:00,2019-06-27 00:00:00,2019-02-25 00:00:00,,25 days 00:00:00,,,324 days 00:00:00,202 days 00:00:00,324 days 00:00:00,
1098,112,Paraiso-Lote_11,2020-01-15,PARAISO,KYKUYO,1.5,114.0,1797.0,15.76315789473684,False,2020-01-15 00:00:00,5,238 days 00:00:00,114.0,2019-12-19 00:00:00,2019-10-04 00:00:00,,,2019-12-12 00:00:00,2019-05-27 00:00:00,,27 days 00:00:00,103 days 00:00:00,,,34 days 00:00:00,233 days 00:00:00,
1567,21,RC22,2020-01-15,RECODO 1,KYKUYO,1.6,127.0,2419.0,19.047244094488192,False,2020-01-15 00:00:00,1,48 days 00:00:00,127.0,2019-02-16 00:00:00,,2019-04-02 00:00:00,,,,,333 days 00:00:00,,288 days 00:00:00,,,,
2036,39,RC40,2020-01-15,RECODO 2,KYKUYO,1.9,135.0,2566.0,19.007407407407406,False,2020-01-15 00:00:00,1,53 days 00:00:00,135.0,2019-05-10 00:00:00,,2019-03-11 00:00:00,,2019-03-15 00:00:00,,,250 days 00:00:00,,310 days 00:00:00,,306 days 00:00:00,,
