AÑO,MES,FINCA,POTRERO,AREA M2,ACTIVIDAD,FECHA ACTIVIDAD,PRODUCTO,HATO,TIPO DE FORRAJE,FECHA ENTRADA,FECHA SALIDA,,DIAS ANTIGUEDAD PASTOS,AFORO,FORRAJE FRECIDO,DIAS ESTADIA,NUMERO ANIMALES,LECHE TOTAL,LECHE POR DIA,LECHE POR VACA,FECHA PROYECTADA FUMIGACION,ANO FUMIGACION,MES FUMIGACION,,,,Contador,9058,,,ACTIVIDAD,2,,SIEMBRA,2,FUMIGADA,4,ABONADA,73,RENOVADA,291,CORTE,623,HENOLAJE,644,DESBROSADA,694,ROTOBO,1694,RIEGO,2174,ENMIENDA,2339,ENCALADO,2484,PASTOREO,831
2017,2,PARAISO,5,22'616,FUMIGADA,07/02/2017,7/2 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,PARAISO,6,21'707,FUMIGADA,07/02/2017,7/2 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,LA ISLA,7,16'013,FUMIGADA,08/02/2017,8/2 CASTA AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,LA ISLA,20,5'703,FUMIGADA,08/02/2017,8/2 CASTA AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,LA ISLA,31,5'354,FUMIGADA,08/02/2017,8/2 CASTA AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,MANGA LARGA,8,20'855,FUMIGADA,08/02/2017,8/2 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,JUNCAL,3,15'720,FUMIGADA,11/02/2017,11/2 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,PARAISO,7,22'048,FUMIGADA,11/02/2017,11/2 MIDALON HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,RANCHO,5,4'954,FUMIGADA,11/02/2017,11/2 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,RANCHO,6,5'098,FUMIGADA,11/02/2017,11/2 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,JUNCAL,5,12'257,FUMIGADA,13/02/2017,13/2 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,LA ISLA,8,17'432,FUMIGADA,13/02/2017,13/2 CASTA AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,LA ISLA,32,8'156,FUMIGADA,13/02/2017,13/2 CASTA AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,MANGA LARGA,6,7'836,FUMIGADA,13/02/2017,13/2 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,PARAISO,8,24'604,FUMIGADA,17/02/2017,17/2 MIDALON HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,PARAISO,9,25'492,FUMIGADA,17/02/2017,17/2 MIDALON HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,JUNCAL,6,12'173,FUMIGADA,18/02/2017,18/2 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,JUNCAL,7,13'347,FUMIGADA,18/02/2017,18/2 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,LA ISLA,9,7'215,FUMIGADA,18/02/2017,18/2 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,LA ISLA,19,5'951,FUMIGADA,18/02/2017,18/2 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,MANGA LARGA,7,5'983,FUMIGADA,18/02/2017,18/2 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,JUNCAL,8,11'526,FUMIGADA,22/02/2017,22/2 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,PARAISO,10,24'440,FUMIGADA,22/02/2017,22/2 MIDALON HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,JUNCAL,9,12'543,FUMIGADA,23/02/2017,23/2 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,JUNCAL,6,12'173,ABONADA,25/02/2017,A=25/2 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,JUNCAL,7,13'347,ABONADA,25/02/2017,A=25/2 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,JUNCAL,8,11'526,ABONADA,25/02/2017,A=25/2 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,PARAISO,13,15'112,ABONADA,25/02/2017,A=25/2 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,PARAISO,14,12'924,ABONADA,25/02/2017,A=25/2 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,PARAISO,15,13'323,ABONADA,25/02/2017,A=25/2 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,PARAISO,16,11'357,ABONADA,27/02/2017,A=27/2 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,JUNCAL,9,12'543,ABONADA,28/02/2017,A=28/2 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,JUNCAL,10,11'019,ABONADA,28/02/2017,A=28/2 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,JUNCAL,11,12'330,ABONADA,28/02/2017,A=28/2 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,JUNCAL,12,19'353,ABONADA,28/02/2017,A=28/2 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,JUNCAL,13,13'263,ABONADA,28/02/2017,A=28/2 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,LA ISLA,1,5'652,ABONADA,28/02/2017,A=28/2 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,LA ISLA,2,3'482,ABONADA,28/02/2017,A=28/2 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,LA ISLA,15,7'587,ABONADA,28/02/2017,A=28/2 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,LA ISLA,22,5'001,ABONADA,28/02/2017,A=28/2 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,2,PARAISO,11,19'170,FUMIGADA,28/02/2017,28/2 MIDALON HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,JUNCAL,14,11'906,ABONADA,01/03/2017,A=1/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,MANGA LARGA,1,10'141,ABONADA,01/03/2017,A=1/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,MANGA LARGA,2,10'825,ABONADA,01/03/2017,A=1/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,LA ISLA,10,7'124,FUMIGADA,01/03/2017,1/3 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,LA ISLA,11,5'185,FUMIGADA,01/03/2017,1/3 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,LA ISLA,14,6'900,FUMIGADA,01/03/2017,1/3 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,LA ISLA,23,4'765,FUMIGADA,01/03/2017,1/3 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,LA ISLA,30,8'687,FUMIGADA,01/03/2017,1/3 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,RANCHO,1,4'943,FUMIGADA,01/03/2017,1/3 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,RANCHO,7,4'679,FUMIGADA,01/03/2017,1/3 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,RANCHO,8,4'766,FUMIGADA,01/03/2017,1/3 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,RANCHO,9,5'770,FUMIGADA,01/03/2017,1/3 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,LA ISLA,3,4'869,ABONADA,02/03/2017,A=2/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,LA ISLA,12,6'734,ABONADA,02/03/2017,A=2/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,LA ISLA,35,11'572,ABONADA,02/03/2017,A=2/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,PARAISO,1,12'671,ABONADA,02/03/2017,A=2/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,RANCHO,10,5'446,ABONADA,02/03/2017,A=2/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,RANCHO,11,3'274,ABONADA,02/03/2017,A=2/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,RANCHO,12,2'978,ABONADA,02/03/2017,A=2/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,RANCHO,13,9'486,ABONADA,02/03/2017,A=2/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,JUNCAL,10,11'019,FUMIGADA,03/03/2017,3/3 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,JUNCAL,11,12'330,FUMIGADA,03/03/2017,3/3 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,JUNCAL,12,19'353,FUMIGADA,03/03/2017,3/3 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,JUNCAL,13,13'263,FUMIGADA,03/03/2017,3/3 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,MANGA LARGA,1,10'141,FUMIGADA,03/03/2017,3/3 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,PARAISO,12,22'432,FUMIGADA,03/03/2017,3/3 MIDALON HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,JUNCAL,15,11'214,ABONADA,08/03/2017,A=8/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,JUNCAL,16,11'994,ABONADA,08/03/2017,A=8/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,JUNCAL,17,10'827,ABONADA,08/03/2017,A=8/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,JUNCAL,18,12'264,ABONADA,08/03/2017,A=8/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,PARAISO,2,13'855,ABONADA,08/03/2017,A=8/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,PARAISO,3,14'421,ABONADA,08/03/2017,A=8/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,LA ISLA,33,8'074,FUMIGADA,10/03/2017,10/3 CASTA AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,LA ISLA,34,8'302,FUMIGADA,10/03/2017,10/3 CASTA AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,PARAISO,13,15'112,FUMIGADA,10/03/2017,10/3 MIDALON HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,RANCHO,10,5'446,FUMIGADA,10/03/2017,10/3 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,RANCHO,11,3'274,FUMIGADA,10/03/2017,10/3 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,JUNCAL,4,13'510,ABONADA,11/03/2017,A=11/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,JUNCAL,5,12'257,ABONADA,11/03/2017,A=11/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,JUNCAL,6,12'173,ABONADA,11/03/2017,A=11/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,JUNCAL,7,13'347,ABONADA,11/03/2017,A=11/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,PARAISO,9,25'492,ABONADA,11/03/2017,A=11/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,PARAISO,10,24'440,ABONADA,11/03/2017,A=11/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,PARAISO,11,19'170,ABONADA,11/03/2017,A=11/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,RANCHO,3,5'341,ABONADA,11/03/2017,A=11/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,RANCHO,4,5'311,ABONADA,11/03/2017,A=11/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,RANCHO,5,4'954,ABONADA,11/03/2017,A=11/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,RANCHO,6,5'098,ABONADA,11/03/2017,A=11/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,RANCHO,8,4'766,ABONADA,11/03/2017,A=11/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,RANCHO,9,5'770,ABONADA,11/03/2017,A=11/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,PARAISO,14,12'924,FUMIGADA,11/03/2017,11/3 MIDALON HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,LA ISLA,5,14'809,ABONADA,14/03/2017,A=14/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,LA ISLA,16,8'412,ABONADA,14/03/2017,A=14/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,LA ISLA,17,9'896,ABONADA,14/03/2017,A=14/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,LA ISLA,21,5'037,ABONADA,14/03/2017,A=14/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,LA ISLA,36,14'693,ABONADA,14/03/2017,A=14/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,MANGA LARGA,3,10'826,ABONADA,14/03/2017,A=14/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,PARAISO,4,16'291,ABONADA,14/03/2017,A=14/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,JUNCAL,14,11'906,FUMIGADA,17/03/2017,17/3 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,JUNCAL,15,11'214,FUMIGADA,17/03/2017,17/3 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,JUNCAL,16,11'994,FUMIGADA,17/03/2017,17/3 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,LA ISLA,1,5'652,FUMIGADA,17/03/2017,17/3 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,LA ISLA,12,6'734,FUMIGADA,17/03/2017,17/3 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,LA ISLA,15,7'587,FUMIGADA,17/03/2017,17/3 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,LA ISLA,22,5'001,FUMIGADA,17/03/2017,17/3 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,LA ISLA,27,7'359,FUMIGADA,17/03/2017,17/3 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,MANGA LARGA,2,10'825,FUMIGADA,17/03/2017,17/3 CASTA HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,PARAISO,1,12'671,FUMIGADA,17/03/2017,17/3 MIDALON HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,PARAISO,2,13'855,FUMIGADA,17/03/2017,17/3 MIDALON HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,PARAISO,15,13'323,FUMIGADA,17/03/2017,17/3 MIDALON HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,PARAISO,16,11'357,FUMIGADA,17/03/2017,17/3 MIDALON HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,RANCHO,12,2'978,FUMIGADA,17/03/2017,17/3 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,RANCHO,13,9'486,FUMIGADA,17/03/2017,17/3 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,PARAISO,5,22'616,ABONADA,21/03/2017,A=21/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,LA ISLA,2,3'482,FUMIGADA,22/03/2017,22/3 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,LA ISLA,3,4'869,FUMIGADA,22/03/2017,22/3 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,LA ISLA,35,11'572,FUMIGADA,22/03/2017,22/3 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,PARAISO,6,21'707,ABONADA,24/03/2017,A=24/3 M-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,JUNCAL,17,10'827,FUMIGADA,27/03/2017,27/3 RAUDO HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,JUNCAL,18,12'264,FUMIGADA,27/03/2017,27/3 RAUDO HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,JUNCAL,19,16'499,FUMIGADA,27/03/2017,27/3 RAUDO HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,LA ISLA,5,14'809,FUMIGADA,27/03/2017,27/3 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,LA ISLA,17,9'896,FUMIGADA,27/03/2017,27/3 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,PARAISO,3,14'421,FUMIGADA,27/03/2017,27/3 MIDALON HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,PARAISO,4,16'291,FUMIGADA,27/03/2017,27/3 MIDALON HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,RANCHO,14,9'724,FUMIGADA,27/03/2017,27/3 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3,RANCHO,15,8'886,FUMIGADA,27/03/2017,27/3 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,4,JUNCAL,20,17'387,FUMIGADA,03/04/2017,3/4 RAUDO HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,4,JUNCAL,21,15'900,FUMIGADA,03/04/2017,3/4 RAUDO HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,4,PARAISO,5,22'616,FUMIGADA,03/04/2017,3/4 MIDALON HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,4,PARAISO,6,21'707,FUMIGADA,03/04/2017,3/4 MIDALON HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,4,LA ISLA,16,8'412,FUMIGADA,04/04/2017,4/4 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,4,LA ISLA,21,5'037,FUMIGADA,04/04/2017,4/4 RAUDO AGROFAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,4,LA ISLA,28,16'304,FUMIGADA,04/04/2017,4/4 RAUDO HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,4,LA ISLA,29,14'810,FUMIGADA,04/04/2017,4/4 RAUDO HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,4,JUNCAL,1,15'501,FUMIGADA,08/04/2017,8/4 RAUDO HUMINOVA ALGANOVA ARPON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
