Unnamed: 0_x,date,HATO,variable,value,HATO_C,Unnamed: 0_y,poly,name,TIPO DE FORRAJE,AFORO,NUMERO ANIMALES,LECHE TOTAL,LECHE VACA,lote_change,ultimo_pastoreo,dias_de_pastoreo,dias_sin_pastoreo,ultimo_animales,ultima_fumigada,ultima_siembra,ultima_renovada,ultima_desbrosada,ultima_abonada,ultima_enmienda,ultima_rotobo,dias_sin_fumigada,dias_sin_siembra,dias_sin_renovada,dias_sin_desbrosada,dias_sin_abonada,dias_sin_enmienda,dias_sin_rotobo
5042,2019-11-18,RECODO 3,lag_1,RC33,RECODO 3_1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7637,2019-11-18,RECODO 3,lag_2,RC34,RECODO 3_2,,,,,,,,,,,,,,,,,,,,,,,,,,,
10232,2019-11-18,RECODO 3,lag_3,RC35,RECODO 3_3,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,2019-11-19,ISLA,name,La_Isla-Lote_4,ISLA,103.0,123.0,La_Isla-Lote_4,KYKUYO,1.4,56.0,937.0,16.732142857142858,False,2019-11-19 00:00:00,4.0,38 days 00:00:00,56.0,,,,,2019-10-23 00:00:00,,,,,,,27 days 00:00:00,,
2698,2019-11-19,ISLA,lag_1,La_Isla-Lote_3,ISLA_1,,,,,,,,,,,,,,,,,,,,,,,,,,,
5293,2019-11-19,ISLA,lag_2,La_Isla-Lote_18,ISLA_2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7888,2019-11-19,ISLA,lag_3,La_Isla-Lote_ML_4,ISLA_3,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,2019-11-19,JUNCAL,name,Juncalito-Lote_14,JUNCAL,572.0,94.0,Juncalito-Lote_14,KYKUYO,1.4,130.0,2244.0,17.26153846153846,False,2019-11-19 00:00:00,1.0,41 days 00:00:00,130.0,2019-04-02 00:00:00,,,,2019-06-11 00:00:00,2019-03-18 00:00:00,,231 days 00:00:00,,,,161 days 00:00:00,246 days 00:00:00,
3167,2019-11-19,JUNCAL,lag_1,Juncalito-Lote_13,JUNCAL_1,,,,,,,,,,,,,,,,,,,,,,,,,,,
5762,2019-11-19,JUNCAL,lag_2,Juncalito-Lote_10,JUNCAL_2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8357,2019-11-19,JUNCAL,lag_3,Juncalito-Lote_9,JUNCAL_3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,2019-11-19,PARAISO,name,Paraiso-Lote_5,PARAISO,1041.0,106.0,Paraiso-Lote_5,RAYGRAS,1.3,136.0,2056.0,15.117647058823529,False,2019-11-19 00:00:00,4.0,37 days 00:00:00,136.0,2019-05-29 00:00:00,2019-03-23 00:00:00,2019-03-20 00:00:00,2019-03-20 00:00:00,2019-07-02 00:00:00,2019-05-21 00:00:00,2019-03-22 00:00:00,174 days 00:00:00,241 days 00:00:00,244 days 00:00:00,244 days 00:00:00,140 days 00:00:00,182 days 00:00:00,242 days 00:00:00
3636,2019-11-19,PARAISO,lag_1,Paraiso-Lote_12,PARAISO_1,,,,,,,,,,,,,,,,,,,,,,,,,,,
6231,2019-11-19,PARAISO,lag_2,Paraiso-Lote_15,PARAISO_2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8826,2019-11-19,PARAISO,lag_3,Paraiso-Lote_1,PARAISO_3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510,2019-11-19,RECODO 1,name,RC45,RECODO 1,1510.0,44.0,RC45,KYKUYO,1.6,129.0,2598.0,20.13953488372093,False,2019-11-19 00:00:00,3.0,49 days 00:00:00,129.0,2019-04-17 00:00:00,,2019-03-22 00:00:00,,2019-03-23 00:00:00,,,216 days 00:00:00,,242 days 00:00:00,,241 days 00:00:00,,
4105,2019-11-19,RECODO 1,lag_1,RC44,RECODO 1_1,,,,,,,,,,,,,,,,,,,,,,,,,,,
6700,2019-11-19,RECODO 1,lag_2,RC43,RECODO 1_2,,,,,,,,,,,,,,,,,,,,,,,,,,,
9295,2019-11-19,RECODO 1,lag_3,RC21,RECODO 1_3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,2019-11-19,RECODO 2,name,RC60,RECODO 2,1979.0,59.0,RC60,KYKUYO,1.8,142.0,2553.0,17.97887323943662,False,2019-11-19 00:00:00,3.0,53 days 00:00:00,142.0,2019-05-04 00:00:00,,2019-02-28 00:00:00,,,,,199 days 00:00:00,,264 days 00:00:00,,,,
4574,2019-11-19,RECODO 2,lag_1,RC59,RECODO 2_1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7169,2019-11-19,RECODO 2,lag_2,RC58,RECODO 2_2,,,,,,,,,,,,,,,,,,,,,,,,,,,
9764,2019-11-19,RECODO 2,lag_3,RC57,RECODO 2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448,2019-11-19,RECODO 3,name,RC07,RECODO 3,2448.0,6.0,RC07,KYKUYO,1.6,120.0,2324.0,19.366666666666667,False,2019-11-19 00:00:00,1.0,126 days 00:00:00,120.0,2019-03-12 00:00:00,2019-08-28 00:00:00,,,,,,252 days 00:00:00,83 days 00:00:00,,,,,
5043,2019-11-19,RECODO 3,lag_1,RC06,RECODO 3_1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7638,2019-11-19,RECODO 3,lag_2,RC33,RECODO 3_2,,,,,,,,,,,,,,,,,,,,,,,,,,,
10233,2019-11-19,RECODO 3,lag_3,RC34,RECODO 3_3,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,2019-11-20,ISLA,name,La_Isla-Lote_4,ISLA,104.0,123.0,La_Isla-Lote_4,KYKUYO,1.4,56.0,973.0,17.375,False,2019-11-20 00:00:00,5.0,38 days 00:00:00,56.0,,,,,2019-10-23 00:00:00,,,,,,,28 days 00:00:00,,
2699,2019-11-20,ISLA,lag_1,La_Isla-Lote_3,ISLA_1,,,,,,,,,,,,,,,,,,,,,,,,,,,
5294,2019-11-20,ISLA,lag_2,La_Isla-Lote_18,ISLA_2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7889,2019-11-20,ISLA,lag_3,La_Isla-Lote_ML_4,ISLA_3,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,2019-11-20,JUNCAL,name,Juncalito-Lote_14,JUNCAL,573.0,94.0,Juncalito-Lote_14,KYKUYO,1.4,130.0,2177.0,16.746153846153845,False,2019-11-20 00:00:00,2.0,41 days 00:00:00,130.0,2019-04-02 00:00:00,,,,2019-06-11 00:00:00,2019-03-18 00:00:00,,232 days 00:00:00,,,,162 days 00:00:00,247 days 00:00:00,
3168,2019-11-20,JUNCAL,lag_1,Juncalito-Lote_13,JUNCAL_1,,,,,,,,,,,,,,,,,,,,,,,,,,,
5763,2019-11-20,JUNCAL,lag_2,Juncalito-Lote_10,JUNCAL_2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8358,2019-11-20,JUNCAL,lag_3,Juncalito-Lote_9,JUNCAL_3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,2019-11-20,PARAISO,name,Paraiso-Lote_5,PARAISO,1042.0,106.0,Paraiso-Lote_5,RAYGRAS,1.3,136.0,2114.0,15.544117647058822,False,2019-11-20 00:00:00,5.0,37 days 00:00:00,136.0,2019-05-29 00:00:00,2019-03-23 00:00:00,2019-03-20 00:00:00,2019-03-20 00:00:00,2019-07-02 00:00:00,2019-05-21 00:00:00,2019-03-22 00:00:00,175 days 00:00:00,242 days 00:00:00,245 days 00:00:00,245 days 00:00:00,141 days 00:00:00,183 days 00:00:00,243 days 00:00:00
3637,2019-11-20,PARAISO,lag_1,Paraiso-Lote_12,PARAISO_1,,,,,,,,,,,,,,,,,,,,,,,,,,,
6232,2019-11-20,PARAISO,lag_2,Paraiso-Lote_15,PARAISO_2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8827,2019-11-20,PARAISO,lag_3,Paraiso-Lote_1,PARAISO_3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511,2019-11-20,RECODO 1,name,RC46,RECODO 1,1511.0,45.0,RC46,KYKUYO,1.8,129.0,2515.0,19.496124031007756,False,2019-11-20 00:00:00,1.0,50 days 00:00:00,129.0,2019-04-17 00:00:00,,2019-03-27 00:00:00,,2019-03-26 00:00:00,,,217 days 00:00:00,,238 days 00:00:00,,239 days 00:00:00,,
4106,2019-11-20,RECODO 1,lag_1,RC45,RECODO 1_1,,,,,,,,,,,,,,,,,,,,,,,,,,,
6701,2019-11-20,RECODO 1,lag_2,RC44,RECODO 1_2,,,,,,,,,,,,,,,,,,,,,,,,,,,
9296,2019-11-20,RECODO 1,lag_3,RC43,RECODO 1_3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,2019-11-20,RECODO 2,name,RC40,RECODO 2,1980.0,39.0,RC40,KYKUYO,1.7,144.0,2584.0,17.944444444444443,False,2019-11-20 00:00:00,1.0,37 days 00:00:00,144.0,2019-05-10 00:00:00,,2019-03-11 00:00:00,,2019-03-15 00:00:00,,,194 days 00:00:00,,254 days 00:00:00,,250 days 00:00:00,,
4575,2019-11-20,RECODO 2,lag_1,RC60,RECODO 2_1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7170,2019-11-20,RECODO 2,lag_2,RC59,RECODO 2_2,,,,,,,,,,,,,,,,,,,,,,,,,,,
9765,2019-11-20,RECODO 2,lag_3,RC58,RECODO 2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449,2019-11-20,RECODO 3,name,RC07,RECODO 3,2449.0,6.0,RC07,KYKUYO,1.6,121.0,2292.0,18.94214876033058,False,2019-11-20 00:00:00,2.0,126 days 00:00:00,121.0,2019-03-12 00:00:00,2019-08-28 00:00:00,,,,,,253 days 00:00:00,84 days 00:00:00,,,,,
5044,2019-11-20,RECODO 3,lag_1,RC06,RECODO 3_1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7639,2019-11-20,RECODO 3,lag_2,RC33,RECODO 3_2,,,,,,,,,,,,,,,,,,,,,,,,,,,
10234,2019-11-20,RECODO 3,lag_3,RC34,RECODO 3_3,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,2019-11-21,ISLA,name,La_Isla-Lote_4,ISLA,105.0,123.0,La_Isla-Lote_4,KYKUYO,1.4,56.0,1018.0,18.178571428571427,False,2019-11-21 00:00:00,6.0,38 days 00:00:00,56.0,,,,,2019-10-23 00:00:00,,,,,,,29 days 00:00:00,,
2700,2019-11-21,ISLA,lag_1,La_Isla-Lote_3,ISLA_1,,,,,,,,,,,,,,,,,,,,,,,,,,,
5295,2019-11-21,ISLA,lag_2,La_Isla-Lote_18,ISLA_2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7890,2019-11-21,ISLA,lag_3,La_Isla-Lote_ML_4,ISLA_3,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,2019-11-21,JUNCAL,name,Juncalito-Lote_15,JUNCAL,574.0,95.0,Juncalito-Lote_15,KYKUYO,1.3,130.0,2321.0,17.853846153846153,False,2019-11-21 00:00:00,1.0,41 days 00:00:00,130.0,2019-04-02 00:00:00,,,,2019-06-11 00:00:00,2019-02-02 00:00:00,,233 days 00:00:00,,,,163 days 00:00:00,292 days 00:00:00,
3169,2019-11-21,JUNCAL,lag_1,Juncalito-Lote_14,JUNCAL_1,,,,,,,,,,,,,,,,,,,,,,,,,,,
5764,2019-11-21,JUNCAL,lag_2,Juncalito-Lote_13,JUNCAL_2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8359,2019-11-21,JUNCAL,lag_3,Juncalito-Lote_10,JUNCAL_3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,2019-11-21,PARAISO,name,Paraiso-Lote_6,PARAISO,1043.0,107.0,Paraiso-Lote_6,KYKUYO,1.4,138.0,2142.0,15.521739130434785,False,2019-11-21 00:00:00,1.0,38 days 00:00:00,138.0,2019-05-16 00:00:00,,,,2019-06-13 00:00:00,2019-06-13 00:00:00,,189 days 00:00:00,,,,161 days 00:00:00,161 days 00:00:00,
3638,2019-11-21,PARAISO,lag_1,Paraiso-Lote_5,PARAISO_1,,,,,,,,,,,,,,,,,,,,,,,,,,,
6233,2019-11-21,PARAISO,lag_2,Paraiso-Lote_12,PARAISO_2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8828,2019-11-21,PARAISO,lag_3,Paraiso-Lote_15,PARAISO_3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512,2019-11-21,RECODO 1,name,RC46,RECODO 1,1512.0,45.0,RC46,KYKUYO,1.8,129.0,2486.0,19.271317829457363,False,2019-11-21 00:00:00,2.0,50 days 00:00:00,129.0,2019-04-17 00:00:00,,2019-03-27 00:00:00,,2019-03-26 00:00:00,,,218 days 00:00:00,,239 days 00:00:00,,240 days 00:00:00,,
4107,2019-11-21,RECODO 1,lag_1,RC45,RECODO 1_1,,,,,,,,,,,,,,,,,,,,,,,,,,,
6702,2019-11-21,RECODO 1,lag_2,RC44,RECODO 1_2,,,,,,,,,,,,,,,,,,,,,,,,,,,
9297,2019-11-21,RECODO 1,lag_3,RC43,RECODO 1_3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,2019-11-21,RECODO 2,name,RC40,RECODO 2,1981.0,39.0,RC40,KYKUYO,1.7,144.0,2573.0,17.868055555555557,False,2019-11-21 00:00:00,2.0,37 days 00:00:00,144.0,2019-05-10 00:00:00,,2019-03-11 00:00:00,,2019-03-15 00:00:00,,,195 days 00:00:00,,255 days 00:00:00,,251 days 00:00:00,,
4576,2019-11-21,RECODO 2,lag_1,RC60,RECODO 2_1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7171,2019-11-21,RECODO 2,lag_2,RC59,RECODO 2_2,,,,,,,,,,,,,,,,,,,,,,,,,,,
9766,2019-11-21,RECODO 2,lag_3,RC58,RECODO 2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450,2019-11-21,RECODO 3,name,RC05,RECODO 3,2450.0,4.0,RC05,KYKUYO,1.8,121.0,2295.0,18.966942148760328,False,2019-11-21 00:00:00,1.0,40 days 00:00:00,121.0,2019-03-04 00:00:00,2019-04-08 00:00:00,2019-04-05 00:00:00,2019-04-05 00:00:00,,,2019-04-08 00:00:00,262 days 00:00:00,227 days 00:00:00,230 days 00:00:00,230 days 00:00:00,,,227 days 00:00:00
5045,2019-11-21,RECODO 3,lag_1,RC07,RECODO 3_1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7640,2019-11-21,RECODO 3,lag_2,RC06,RECODO 3_2,,,,,,,,,,,,,,,,,,,,,,,,,,,
10235,2019-11-21,RECODO 3,lag_3,RC33,RECODO 3_3,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,2019-11-22,ISLA,name,La_Isla-Lote_4,ISLA,106.0,123.0,La_Isla-Lote_4,KYKUYO,1.4,56.0,1010.0,18.035714285714285,False,2019-11-22 00:00:00,7.0,38 days 00:00:00,56.0,,,,,2019-10-23 00:00:00,,,,,,,30 days 00:00:00,,
2701,2019-11-22,ISLA,lag_1,La_Isla-Lote_3,ISLA_1,,,,,,,,,,,,,,,,,,,,,,,,,,,
5296,2019-11-22,ISLA,lag_2,La_Isla-Lote_18,ISLA_2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7891,2019-11-22,ISLA,lag_3,La_Isla-Lote_ML_4,ISLA_3,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,2019-11-22,JUNCAL,name,Juncalito-Lote_16,JUNCAL,575.0,96.0,Juncalito-Lote_16,RAYGRAS,1.3,130.0,2164.0,16.646153846153847,False,2019-11-22 00:00:00,1.0,39 days 00:00:00,130.0,2019-04-10 00:00:00,2019-03-28 00:00:00,2019-03-28 00:00:00,2019-03-28 00:00:00,2019-07-02 00:00:00,2019-03-28 00:00:00,2019-03-28 00:00:00,226 days 00:00:00,239 days 00:00:00,239 days 00:00:00,239 days 00:00:00,143 days 00:00:00,239 days 00:00:00,239 days 00:00:00
3170,2019-11-22,JUNCAL,lag_1,Juncalito-Lote_15,JUNCAL_1,,,,,,,,,,,,,,,,,,,,,,,,,,,
5765,2019-11-22,JUNCAL,lag_2,Juncalito-Lote_14,JUNCAL_2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8360,2019-11-22,JUNCAL,lag_3,Juncalito-Lote_13,JUNCAL_3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,2019-11-22,PARAISO,name,Paraiso-Lote_7,PARAISO,1044.0,108.0,Paraiso-Lote_7,RAYGRAS,1.4,139.0,2161.0,15.546762589928058,False,2019-11-22 00:00:00,1.0,35 days 00:00:00,139.0,2019-05-20 00:00:00,,,,2019-06-17 00:00:00,2019-06-17 00:00:00,,186 days 00:00:00,,,,158 days 00:00:00,158 days 00:00:00,
3639,2019-11-22,PARAISO,lag_1,Paraiso-Lote_6,PARAISO_1,,,,,,,,,,,,,,,,,,,,,,,,,,,
6234,2019-11-22,PARAISO,lag_2,Paraiso-Lote_5,PARAISO_2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8829,2019-11-22,PARAISO,lag_3,Paraiso-Lote_12,PARAISO_3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513,2019-11-22,RECODO 1,name,RC25,RECODO 1,1513.0,24.0,RC25,KYKUYO,2.0,129.0,2598.0,20.13953488372093,False,2019-11-22 00:00:00,1.0,49 days 00:00:00,129.0,2019-02-14 00:00:00,,2019-03-29 00:00:00,,,,,281 days 00:00:00,,238 days 00:00:00,,,,
4108,2019-11-22,RECODO 1,lag_1,RC46,RECODO 1_1,,,,,,,,,,,,,,,,,,,,,,,,,,,
6703,2019-11-22,RECODO 1,lag_2,RC45,RECODO 1_2,,,,,,,,,,,,,,,,,,,,,,,,,,,
9298,2019-11-22,RECODO 1,lag_3,RC44,RECODO 1_3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,2019-11-22,RECODO 2,name,RC40,RECODO 2,1982.0,39.0,RC40,KYKUYO,1.7,145.0,2565.0,17.689655172413797,False,2019-11-22 00:00:00,3.0,37 days 00:00:00,145.0,2019-05-10 00:00:00,,2019-03-11 00:00:00,,2019-03-15 00:00:00,,,196 days 00:00:00,,256 days 00:00:00,,252 days 00:00:00,,
4577,2019-11-22,RECODO 2,lag_1,RC60,RECODO 2_1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7172,2019-11-22,RECODO 2,lag_2,RC59,RECODO 2_2,,,,,,,,,,,,,,,,,,,,,,,,,,,
9767,2019-11-22,RECODO 2,lag_3,RC58,RECODO 2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451,2019-11-22,RECODO 3,name,RC05,RECODO 3,2451.0,4.0,RC05,KYKUYO,1.8,122.0,2363.0,19.368852459016395,False,2019-11-22 00:00:00,2.0,40 days 00:00:00,122.0,2019-03-04 00:00:00,2019-04-08 00:00:00,2019-04-05 00:00:00,2019-04-05 00:00:00,,,2019-04-08 00:00:00,263 days 00:00:00,228 days 00:00:00,231 days 00:00:00,231 days 00:00:00,,,228 days 00:00:00
5046,2019-11-22,RECODO 3,lag_1,RC07,RECODO 3_1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7641,2019-11-22,RECODO 3,lag_2,RC06,RECODO 3_2,,,,,,,,,,,,,,,,,,,,,,,,,,,
10236,2019-11-22,RECODO 3,lag_3,RC33,RECODO 3_3,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,2019-11-23,ISLA,name,La_Isla-Lote_ML_1,ISLA,107.0,142.0,La_Isla-Lote_ML_1,KYKUYO,1.5,56.0,1028.0,18.357142857142858,False,2019-11-23 00:00:00,1.0,36 days 00:00:00,56.0,2019-07-06 00:00:00,2019-07-06 00:00:00,,,2019-09-19 00:00:00,,2019-07-06 00:00:00,140 days 00:00:00,140 days 00:00:00,,,65 days 00:00:00,,140 days 00:00:00
2702,2019-11-23,ISLA,lag_1,La_Isla-Lote_4,ISLA_1,,,,,,,,,,,,,,,,,,,,,,,,,,,
5297,2019-11-23,ISLA,lag_2,La_Isla-Lote_3,ISLA_2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7892,2019-11-23,ISLA,lag_3,La_Isla-Lote_18,ISLA_3,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,2019-11-23,JUNCAL,name,Juncalito-Lote_16,JUNCAL,576.0,96.0,Juncalito-Lote_16,RAYGRAS,1.3,130.0,2008.0,15.446153846153846,False,2019-11-23 00:00:00,2.0,39 days 00:00:00,130.0,2019-04-10 00:00:00,2019-03-28 00:00:00,2019-03-28 00:00:00,2019-03-28 00:00:00,2019-07-02 00:00:00,2019-03-28 00:00:00,2019-03-28 00:00:00,227 days 00:00:00,240 days 00:00:00,240 days 00:00:00,240 days 00:00:00,144 days 00:00:00,240 days 00:00:00,240 days 00:00:00
3171,2019-11-23,JUNCAL,lag_1,Juncalito-Lote_15,JUNCAL_1,,,,,,,,,,,,,,,,,,,,,,,,,,,
5766,2019-11-23,JUNCAL,lag_2,Juncalito-Lote_14,JUNCAL_2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8361,2019-11-23,JUNCAL,lag_3,Juncalito-Lote_13,JUNCAL_3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,2019-11-23,PARAISO,name,Paraiso-Lote_7,PARAISO,1045.0,108.0,Paraiso-Lote_7,RAYGRAS,1.4,139.0,2083.0,14.985611510791365,False,2019-11-23 00:00:00,2.0,35 days 00:00:00,139.0,2019-05-20 00:00:00,,,,2019-06-17 00:00:00,2019-06-17 00:00:00,,187 days 00:00:00,,,,159 days 00:00:00,159 days 00:00:00,
3640,2019-11-23,PARAISO,lag_1,Paraiso-Lote_6,PARAISO_1,,,,,,,,,,,,,,,,,,,,,,,,,,,
6235,2019-11-23,PARAISO,lag_2,Paraiso-Lote_5,PARAISO_2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8830,2019-11-23,PARAISO,lag_3,Paraiso-Lote_12,PARAISO_3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514,2019-11-23,RECODO 1,name,RC25,RECODO 1,1514.0,24.0,RC25,KYKUYO,2.0,129.0,2633.0,20.410852713178294,False,2019-11-23 00:00:00,2.0,49 days 00:00:00,129.0,2019-02-14 00:00:00,,2019-03-29 00:00:00,,,,,282 days 00:00:00,,239 days 00:00:00,,,,
4109,2019-11-23,RECODO 1,lag_1,RC46,RECODO 1_1,,,,,,,,,,,,,,,,,,,,,,,,,,,
6704,2019-11-23,RECODO 1,lag_2,RC45,RECODO 1_2,,,,,,,,,,,,,,,,,,,,,,,,,,,
9299,2019-11-23,RECODO 1,lag_3,RC44,RECODO 1_3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,2019-11-23,RECODO 2,name,RC39,RECODO 2,1983.0,38.0,RC39,KYKUYO,1.6,146.0,2581.0,17.67808219178082,False,2019-11-23 00:00:00,1.0,39 days 00:00:00,146.0,2019-05-10 00:00:00,,2019-03-13 00:00:00,2019-03-13 00:00:00,2019-03-15 00:00:00,2019-05-10 00:00:00,,197 days 00:00:00,,255 days 00:00:00,255 days 00:00:00,253 days 00:00:00,197 days 00:00:00,
4578,2019-11-23,RECODO 2,lag_1,RC40,RECODO 2_1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7173,2019-11-23,RECODO 2,lag_2,RC60,RECODO 2_2,,,,,,,,,,,,,,,,,,,,,,,,,,,
9768,2019-11-23,RECODO 2,lag_3,RC59,RECODO 2_3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452,2019-11-23,RECODO 3,name,RC09,RECODO 3,2452.0,8.0,RC09,KYKUYO,2.0,122.0,2397.0,19.647540983606557,False,2019-11-23 00:00:00,1.0,33 days 00:00:00,122.0,2019-03-13 00:00:00,,,,,,,255 days 00:00:00,,,,,,
5047,2019-11-23,RECODO 3,lag_1,RC05,RECODO 3_1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7642,2019-11-23,RECODO 3,lag_2,RC07,RECODO 3_2,,,,,,,,,,,,,,,,,,,,,,,,,,,
10237,2019-11-23,RECODO 3,lag_3,RC06,RECODO 3_3,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,2019-11-24,ISLA,name,La_Isla-Lote_ML_1,ISLA,108.0,142.0,La_Isla-Lote_ML_1,KYKUYO,1.5,56.0,1073.0,19.160714285714285,False,2019-11-24 00:00:00,2.0,36 days 00:00:00,56.0,2019-07-06 00:00:00,2019-07-06 00:00:00,,,2019-09-19 00:00:00,,2019-07-06 00:00:00,141 days 00:00:00,141 days 00:00:00,,,66 days 00:00:00,,141 days 00:00:00
2703,2019-11-24,ISLA,lag_1,La_Isla-Lote_4,ISLA_1,,,,,,,,,,,,,,,,,,,,,,,,,,,
5298,2019-11-24,ISLA,lag_2,La_Isla-Lote_3,ISLA_2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7893,2019-11-24,ISLA,lag_3,La_Isla-Lote_18,ISLA_3,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,2019-11-24,JUNCAL,name,Juncalito-Lote_16,JUNCAL,577.0,96.0,Juncalito-Lote_16,RAYGRAS,1.3,130.0,2158.0,16.6,False,2019-11-24 00:00:00,3.0,39 days 00:00:00,130.0,2019-04-10 00:00:00,2019-03-28 00:00:00,2019-03-28 00:00:00,2019-03-28 00:00:00,2019-07-02 00:00:00,2019-03-28 00:00:00,2019-03-28 00:00:00,228 days 00:00:00,241 days 00:00:00,241 days 00:00:00,241 days 00:00:00,145 days 00:00:00,241 days 00:00:00,241 days 00:00:00
3172,2019-11-24,JUNCAL,lag_1,Juncalito-Lote_15,JUNCAL_1,,,,,,,,,,,,,,,,,,,,,,,,,,,
5767,2019-11-24,JUNCAL,lag_2,Juncalito-Lote_14,JUNCAL_2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8362,2019-11-24,JUNCAL,lag_3,Juncalito-Lote_13,JUNCAL_3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,2019-11-24,PARAISO,name,Paraiso-Lote_7,PARAISO,1046.0,108.0,Paraiso-Lote_7,RAYGRAS,1.4,139.0,2195.0,15.791366906474819,False,2019-11-24 00:00:00,3.0,35 days 00:00:00,139.0,2019-05-20 00:00:00,,,,2019-06-17 00:00:00,2019-06-17 00:00:00,,188 days 00:00:00,,,,160 days 00:00:00,160 days 00:00:00,
3641,2019-11-24,PARAISO,lag_1,Paraiso-Lote_6,PARAISO_1,,,,,,,,,,,,,,,,,,,,,,,,,,,
6236,2019-11-24,PARAISO,lag_2,Paraiso-Lote_5,PARAISO_2,,,,,,,,,,,,,,,,,,,,,,,,,,,
8831,2019-11-24,PARAISO,lag_3,Paraiso-Lote_12,PARAISO_3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1515,2019-11-24,RECODO 1,name,RC25,RECODO 1,1515.0,24.0,RC25,KYKUYO,2.0,131.0,2472.0,18.870229007633586,False,2019-11-24 00:00:00,3.0,49 days 00:00:00,131.0,2019-02-14 00:00:00,,2019-03-29 00:00:00,,,,,283 days 00:00:00,,240 days 00:00:00,,,,
4110,2019-11-24,RECODO 1,lag_1,RC46,RECODO 1_1,,,,,,,,,,,,,,,,,,,,,,,,,,,
6705,2019-11-24,RECODO 1,lag_2,RC45,RECODO 1_2,,,,,,,,,,,,,,,,,,,,,,,,,,,
9300,2019-11-24,RECODO 1,lag_3,RC44,RECODO 1_3,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,2019-11-24,RECODO 2,name,RC39,RECODO 2,1984.0,38.0,RC39,KYKUYO,1.6,146.0,2566.0,17.575342465753426,False,2019-11-24 00:00:00,2.0,39 days 00:00:00,146.0,2019-05-10 00:00:00,,2019-03-13 00:00:00,2019-03-13 00:00:00,2019-03-15 00:00:00,2019-05-10 00:00:00,,198 days 00:00:00,,256 days 00:00:00,256 days 00:00:00,254 days 00:00:00,198 days 00:00:00,
